vendor_name,vendor_url,vendor_hg_url,vendor_company_count,vendor_six_month_change,vendor_product_count,products_of_vendor,product_url
NCR Corporation,ncr.com,https://discovery.hgdata.com/collection/ncr-corporation-products-services,"9,775",-,9,NCR DI,https://discovery.hgdata.com/product/ncr-di
NCR Corporation,ncr.com,https://discovery.hgdata.com/collection/ncr-corporation-products-services,"9,775",-,9,NCR Retail,https://discovery.hgdata.com/product/ncr-retail
NCR Corporation,ncr.com,https://discovery.hgdata.com/collection/ncr-corporation-products-services,"9,775",-,9,NCR Silver,https://discovery.hgdata.com/product/ncr-silver
NCR Corporation,ncr.com,https://discovery.hgdata.com/collection/ncr-corporation-products-services,"9,775",-,9,NCR Vision,https://discovery.hgdata.com/product/ncr-vision
NCR Corporation,ncr.com,https://discovery.hgdata.com/collection/ncr-corporation-products-services,"9,775",-,9,Radiant Systems,https://discovery.hgdata.com/product/radiant-systems
"Zethos, Inc.",truework.com,https://discovery.hgdata.com/collection/zethos-inc-products-services,8,-,1,Truework,https://discovery.hgdata.com/product/truework
"Texada Software, Inc.",texadasoftware.com,https://discovery.hgdata.com/collection/texada-software-inc-products-services,39,-,1,Texada,https://discovery.hgdata.com/product/texada
"Dynamic Yield, Ltd.",dynamicyield.com,https://discovery.hgdata.com/collection/dynamic-yield-ltd-products-services,877,-,1,Dynamic Yield,https://discovery.hgdata.com/product/dynamic-yield
"Health Care Systems, Inc.",hcsinc.net,https://discovery.hgdata.com/collection/health-care-systems-inc-products-services,23,-,1,HCS eMR,https://discovery.hgdata.com/product/hcs-emr
Platform.sh GmbH,platform.sh,https://discovery.hgdata.com/collection/platform-sh-gmbh-products-services,184,-,1,Platform.sh,https://discovery.hgdata.com/product/platform-sh
"Aberdeen Group, LLC",aberdeen.com,https://discovery.hgdata.com/collection/aberdeen-group-llc-products-services,164,-,1,Aberdeen,https://discovery.hgdata.com/product/aberdeen
"Workwell Technologies, Inc.",workwelltech.com,https://discovery.hgdata.com/collection/workwell-technologies-inc-products-services,227,-,1,uAttend,https://discovery.hgdata.com/product/uattend
"Panasas, Inc.",panasas.com,https://discovery.hgdata.com/collection/panasas-inc-products-services,461,-,4,Panasas,https://discovery.hgdata.com/product/panasas
"Panasas, Inc.",panasas.com,https://discovery.hgdata.com/collection/panasas-inc-products-services,461,-,4,Panasas ActiveStor,https://discovery.hgdata.com/product/panasas-activestor
"Panasas, Inc.",panasas.com,https://discovery.hgdata.com/collection/panasas-inc-products-services,461,-,4,Panasas PanFS,https://discovery.hgdata.com/product/panasas-panfs
"Panasas, Inc.",panasas.com,https://discovery.hgdata.com/collection/panasas-inc-products-services,461,-,4,Panasas pNFS,https://discovery.hgdata.com/product/panasas-pnfs
"Kony, Inc.",kony.com,https://discovery.hgdata.com/collection/kony-inc-products-services,340,-,1,Kony,https://discovery.hgdata.com/product/kony
"Craneware, Inc.",public.craneware.com,https://discovery.hgdata.com/collection/craneware-inc-products-services,551,-,1,Craneware,https://discovery.hgdata.com/product/craneware
LoadTrek,loadtrek.net,https://discovery.hgdata.com/collection/loadtrek-products-services,46,-,1,LoadTrek TMS,https://discovery.hgdata.com/product/loadtrek-tms
"AppViewX, Inc.",appviewx.com,https://discovery.hgdata.com/collection/appviewx-inc-products-services,163,-,1,AppViewX,https://discovery.hgdata.com/product/appviewx
Tradify,tradifyhq.com,https://discovery.hgdata.com/collection/tradify-products-services,105,-,1,Tradify,https://discovery.hgdata.com/product/tradify
OneAll SARL,oneall.com,https://discovery.hgdata.com/collection/oneall-sarl-products-services,"2,201",-,1,OneAll,https://discovery.hgdata.com/product/oneall
"Seven Bridges Bridges Genomics, Inc.",sevenbridges.com,https://discovery.hgdata.com/collection/seven-bridges-bridges-genomics-inc-products-services,40,-,1,SevenBridges,https://discovery.hgdata.com/product/sevenbridges
"LinkSquares, Inc.",linksquares.com,https://discovery.hgdata.com/collection/linksquares-inc-products-services,85,-,1,LinkSquares,https://discovery.hgdata.com/product/linksquares
Science-D-Visions GmbH,sci-d-vis.com,https://discovery.hgdata.com/collection/science-d-visions-gmbh-products-services,133,-,1,3DEqualizer,https://discovery.hgdata.com/product/3dequalizer
"Artisteer, Ltd.",artisteer.com,https://discovery.hgdata.com/collection/artisteer-ltd-products-services,244,-,1,Artisteer,https://discovery.hgdata.com/product/artisteer
Amadeus IT Group S.A.,amadeus.com,https://discovery.hgdata.com/collection/amadeus-it-group-s-a-products-services,"5,082",-,6,Amadeus (Unspecified Product),https://discovery.hgdata.com/product/amadeus-unspecified-product
Amadeus IT Group S.A.,amadeus.com,https://discovery.hgdata.com/collection/amadeus-it-group-s-a-products-services,"5,082",-,6,Amadeus Agency Manager,https://discovery.hgdata.com/product/amadeus-agency-manager
Amadeus IT Group S.A.,amadeus.com,https://discovery.hgdata.com/collection/amadeus-it-group-s-a-products-services,"5,082",-,6,Amadeus Central Reservation System,https://discovery.hgdata.com/product/amadeus-central-reservation-system
Amadeus IT Group S.A.,amadeus.com,https://discovery.hgdata.com/collection/amadeus-it-group-s-a-products-services,"5,082",-,6,Amadeus cytric Travel & Expense,https://discovery.hgdata.com/product/amadeus-cytric-travel-and-expense
Amadeus IT Group S.A.,amadeus.com,https://discovery.hgdata.com/collection/amadeus-it-group-s-a-products-services,"5,082",-,6,Amadeus Selling Platform Connect,https://discovery.hgdata.com/product/amadeus-selling-platform-connect
Amadeus IT Group S.A.,amadeus.com,https://discovery.hgdata.com/collection/amadeus-it-group-s-a-products-services,"5,082",-,6,Amadeus Ticket Changer (ATC),https://discovery.hgdata.com/product/amadeus-ticket-changer-atc
Damovo Global Services,damovo.com,https://discovery.hgdata.com/collection/damovo-global-services-products-services,2,-,1,Aquila Contact Center,https://discovery.hgdata.com/product/aquila-contact-center
"Markforged, Inc.",markforged.com,https://discovery.hgdata.com/collection/markforged-inc-products-services,465,-,1,Markforged,https://discovery.hgdata.com/product/markforged
"Prepaid Expense Card Solutions, Inc.",pexcard.com,https://discovery.hgdata.com/collection/prepaid-expense-card-solutions-inc-products-services,220,-,1,PEX,https://discovery.hgdata.com/product/pex
Comm100 Network Corporation,comm100.com,https://discovery.hgdata.com/collection/comm100-network-corporation-products-services,"4,388",-,1,Comm100,https://discovery.hgdata.com/product/comm100
Dalet S.A.,dalet.com,https://discovery.hgdata.com/collection/dalet-s-a-products-services,"16,458",-,2,Dalet,https://discovery.hgdata.com/product/dalet
Dalet S.A.,dalet.com,https://discovery.hgdata.com/collection/dalet-s-a-products-services,"16,458",-,2,Ooyala Flex Media Platform,https://discovery.hgdata.com/product/ooyala-flex-media-platform
"Artificial Medical Intelligence, Inc.",artificialmed.com,https://discovery.hgdata.com/collection/artificial-medical-intelligence-inc-products-services,7,-,1,EMscribe,https://discovery.hgdata.com/product/emscribe
"HostMonster, Inc.",hostmonster.com,https://discovery.hgdata.com/collection/hostmonster-inc-products-services,"2,055",-,1,HostMonster,https://discovery.hgdata.com/product/hostmonster
"Alcide.IO, Ltd.",alcide.io,https://discovery.hgdata.com/collection/alcide-io-ltd-products-services,13,-,1,Alcide,https://discovery.hgdata.com/product/alcide
Microsemi Corporation,microsemi.com,https://discovery.hgdata.com/collection/microsemi-corporation-products-services,"1,087",-,2,Adaptec,https://discovery.hgdata.com/product/adaptec
Microsemi Corporation,microsemi.com,https://discovery.hgdata.com/collection/microsemi-corporation-products-services,"1,087",-,2,Microsemi Timing & Synchronization,https://discovery.hgdata.com/product/microsemi-timing-and-synchronization
"Duo Security, Inc.",duo.com,https://discovery.hgdata.com/collection/duo-security-inc-products-services,"1,209",-,1,Duo Security,https://discovery.hgdata.com/product/duo-security
"Alert Logic, Inc.",alertlogic.com,https://discovery.hgdata.com/collection/alert-logic-inc-products-services,"1,209",-,2,Alert Logic,https://discovery.hgdata.com/product/alert-logic
"Alert Logic, Inc.",alertlogic.com,https://discovery.hgdata.com/collection/alert-logic-inc-products-services,"1,209",-,2,Alert Logic Cybersecurity Monitoring,https://discovery.hgdata.com/product/alert-logic-cybersecurity-monitoring
"iPatientCare, Inc.",ipatientcare.com,https://discovery.hgdata.com/collection/ipatientcare-inc-products-services,34,-,1,iPatientCare,https://discovery.hgdata.com/product/ipatientcare
"EasyAsk Technologies, Inc.",easyask.com,https://discovery.hgdata.com/collection/easyask-technologies-inc-products-services,12,-,1,EasyAsk,https://discovery.hgdata.com/product/easyask
UltraGenda B.V.,ultragenda.com,https://discovery.hgdata.com/collection/ultragenda-b-v-products-services,91,-,1,UltraGenda,https://discovery.hgdata.com/product/ultragenda
"Issuu, Inc.",issuu.com,https://discovery.hgdata.com/collection/issuu-inc-products-services,"35,886",-,1,Issuu,https://discovery.hgdata.com/product/issuu
"GoldSim Technology Group, LLC",goldsim.com,https://discovery.hgdata.com/collection/goldsim-technology-group-llc-products-services,524,-,1,GoldSim,https://discovery.hgdata.com/product/goldsim
Kyriba Corporation,kyriba.com,https://discovery.hgdata.com/collection/kyriba-corporation-products-services,"1,889",-,1,Kyriba,https://discovery.hgdata.com/product/kyriba
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,Buildah,https://discovery.hgdata.com/product/buildah
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,CoreOS,https://discovery.hgdata.com/product/coreos
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,CoreOS Clair,https://discovery.hgdata.com/product/coreos-clair
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,CoreOS flannel,https://discovery.hgdata.com/product/coreos-flannel
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,CoreOS Ignition,https://discovery.hgdata.com/product/coreos-ignition
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,CoreOS rkt,https://discovery.hgdata.com/product/coreos-rkt
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,Fedora,https://discovery.hgdata.com/product/fedora
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,GlusterFS,https://discovery.hgdata.com/product/glusterfs
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,Infinispan,https://discovery.hgdata.com/product/infinispan
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,JBoss Enterprise Application Platform,https://discovery.hgdata.com/product/jboss-enterprise-application-platform
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,JBoss Enterprise BRMS,https://discovery.hgdata.com/product/jboss-enterprise-brms
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,JBoss Enterprise Web Server (EWS),https://discovery.hgdata.com/product/jboss-enterprise-web-server-ews
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,JBoss Seam Framework,https://discovery.hgdata.com/product/jboss-seam-framework
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,Keycloak,https://discovery.hgdata.com/product/keycloak
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,Kiali,https://discovery.hgdata.com/product/kiali
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,ManageIQ,https://discovery.hgdata.com/product/manageiq
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,NooBaa,https://discovery.hgdata.com/product/noobaa
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,OpenSCAP,https://discovery.hgdata.com/product/openscap
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,Red Hat (Unspecified Product),https://discovery.hgdata.com/product/red-hat-unspecified-product
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,Red Hat 3Scale API Management,https://discovery.hgdata.com/product/red-hat-3scale-api-management
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,Red Hat AMQ,https://discovery.hgdata.com/product/red-hat-amq
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,Red Hat Ansible,https://discovery.hgdata.com/product/red-hat-ansible
"Red Hat, Inc.",redhat.com,https://discovery.hgdata.com/collection/red-hat-inc-products-services,"1,40,210",-,50,Red Hat Certificate System,https://discovery.hgdata.com/product/red-hat-certificate-system
