vendor_name,vendor_url,vendor_hg_url,vendor_company_count,vendor_six_month_change,vendor_product_count
"WebsPlanet, Ltd.",websplanet.com,https://discovery.hgdata.com/collection/websplanet-ltd-products-services,"5,507",-,1
"Intuitive Surgical, Inc.",intuitive.com,https://discovery.hgdata.com/collection/intuitive-surgical-inc-products-services,"3,518",-,1
"Sunquest Information Systems, Inc.",sunquestinfo.com,https://discovery.hgdata.com/collection/sunquest-information-systems-inc-products-services,"1,625",-,8
"H2O.ai, Inc.",h2o.ai,https://discovery.hgdata.com/collection/h2o-ai-inc-products-services,"2,838",-,1
"Afilias Technologies, Ltd.",afilias.info,https://discovery.hgdata.com/collection/afilias-technologies-ltd-products-services,"1,925",-,1
"Polybit, Inc.",autocode.com,https://discovery.hgdata.com/collection/polybit-inc-products-services,"3,763",-,1
Neotys,neotys.com,https://discovery.hgdata.com/collection/neotys-products-services,"1,894",-,1
"Swiftype, Inc.",swiftype.com,https://discovery.hgdata.com/collection/swiftype-inc-products-services,"3,440",-,1
"DealerSocket, Inc.",dealersocket.com,https://discovery.hgdata.com/collection/dealersocket-inc-products-services,"1,755",-,1
"AWIN, Inc.",awin.com,https://discovery.hgdata.com/collection/awin-inc-products-services,"2,581",-,1
"Forrester Research, Inc.",forrester.com,https://discovery.hgdata.com/collection/forrester-research-inc-products-services,"3,303",-,1
"Mango Technologies, Inc.",clickup.com,https://discovery.hgdata.com/collection/mango-technologies-inc-products-services,"3,084",-,1
World Software Corporation,worldox.com,https://discovery.hgdata.com/collection/world-software-corporation-products-services,"1,754",-,1
"Super Micro Computer, Inc.",supermicro.com,https://discovery.hgdata.com/collection/super-micro-computer-inc-products-services,"3,138",-,5
SUSE,suse.com,https://discovery.hgdata.com/collection/suse-products-services,"17,149",-,3
"Syndigo, LLC",syndigo.com,https://discovery.hgdata.com/collection/syndigo-llc-products-services,"2,415",-,3
"Sandhills Development, LLC",sandhillsdev.com,https://discovery.hgdata.com/collection/sandhills-development-llc-products-services,"5,748",-,1
Optimonk International Zrt.,optimonk.com,https://discovery.hgdata.com/collection/optimonk-international-zrt-products-services,"2,056",-,1
"User Testing, Inc.",usertesting.com,https://discovery.hgdata.com/collection/user-testing-inc-products-services,"1,762",-,1
Computacion en Accion S.A. de C.V.,contpaqi.com,https://discovery.hgdata.com/collection/computacion-en-accion-s-a-de-c-v-products-services,"3,899",-,1
"Synology, Inc.",synology.com,https://discovery.hgdata.com/collection/synology-inc-products-services,"1,848",-,2
MarkLogic Corporation,marklogic.com,https://discovery.hgdata.com/collection/marklogic-corporation-products-services,"1,821",-,1
"ManyChat, Inc.",manychat.com,https://discovery.hgdata.com/collection/manychat-inc-products-services,"3,864",-,1
MIH PayU B.V.,payu.com,https://discovery.hgdata.com/collection/mih-payu-b-v-products-services,"1,978",-,1
"Red Gate Software, Ltd.",red-gate.com,https://discovery.hgdata.com/collection/red-gate-software-ltd-products-services,"2,137",-,1
"Gatsby, Inc.",gatsbyjs.com,https://discovery.hgdata.com/collection/gatsby-inc-products-services,"3,766",-,1
Steris PLC,steris.com,https://discovery.hgdata.com/collection/steris-plc-products-services,"1,754",-,1
"GlobalSCAPE, Inc.",globalscape.com,https://discovery.hgdata.com/collection/globalscape-inc-products-services,"1,770",-,1
"Synopsys, Inc.",synopsys.com,https://discovery.hgdata.com/collection/synopsys-inc-products-services,"12,104",-,36
"Schweitzer Engineering Laboratories, Inc.",selinc.com,https://discovery.hgdata.com/collection/schweitzer-engineering-laboratories-inc-products-services,"1,901",-,1
Tradedoubler AB,tradedoubler.com,https://discovery.hgdata.com/collection/tradedoubler-ab-products-services,"6,112",-,1
Adyen B.V.,adyen.com,https://discovery.hgdata.com/collection/adyen-b-v-products-services,"1,910",-,1
"ON24, Inc.",on24.com,https://discovery.hgdata.com/collection/on24-inc-products-services,"5,065",-,1
OutSystems Software em Rede S.A.,outsystems.com,https://discovery.hgdata.com/collection/outsystems-software-em-rede-s-a-products-services,"2,326",-,1
Pimcore GmbH,pimcore.com,https://discovery.hgdata.com/collection/pimcore-gmbh-products-services,"2,800",-,1
"Notion Labs, Inc.",notion.so,https://discovery.hgdata.com/collection/notion-labs-inc-products-services,"3,373",-,1
Contentful GmbH,contentful.com,https://discovery.hgdata.com/collection/contentful-gmbh-products-services,"3,041",-,1
"Tableau Software, Inc.",tableau.com,https://discovery.hgdata.com/collection/tableau-software-inc-products-services,"94,989",-,10
"Taboola, Inc.",taboola.com,https://discovery.hgdata.com/collection/taboola-inc-products-services,"26,903",-,2
"Talend, Inc.",talend.com,https://discovery.hgdata.com/collection/talend-inc-products-services,"17,128",-,7
Plone Foundation,plone.org,https://discovery.hgdata.com/collection/plone-foundation-products-services,"4,258",-,1
"Comdata Network, Inc.",comdata.com,https://discovery.hgdata.com/collection/comdata-network-inc-products-services,"2,202",-,1
"Mailgun Technologies, Inc.",mailgun.com,https://discovery.hgdata.com/collection/mailgun-technologies-inc-products-services,"6,535",-,1
"DataStax, Inc.",datastax.com,https://discovery.hgdata.com/collection/datastax-inc-products-services,"1,647",-,1
"Tanium, Inc.",tanium.com,https://discovery.hgdata.com/collection/tanium-inc-products-services,"1,640",-,2
"Affirm, Inc.",affirm.com,https://discovery.hgdata.com/collection/affirm-inc-products-services,"4,050",-,1
"Revcontent, LLC",revcontent.com,https://discovery.hgdata.com/collection/revcontent-llc-products-services,"1,946",-,1
PVsyst SA,pvsyst.com,https://discovery.hgdata.com/collection/pvsyst-sa-products-services,"4,194",-,1
TeamViewer GmbH,teamviewer.com,https://discovery.hgdata.com/collection/teamviewer-gmbh-products-services,"32,561",-,2
"Sovos Compliance, LLC",sovos.com,https://discovery.hgdata.com/collection/sovos-compliance-llc-products-services,"1,836",-,1
"Domo, Inc.",domo.com,https://discovery.hgdata.com/collection/domo-inc-products-services,"5,996",-,1
"TechnologyOne, Ltd.",technologyonecorp.com,https://discovery.hgdata.com/collection/technologyone-ltd-products-services,"1,719",-,3
"Acunetix, Ltd.",acunetix.com,https://discovery.hgdata.com/collection/acunetix-ltd-products-services,"2,243",-,1
Flexential Corporation,flexential.com,https://discovery.hgdata.com/collection/flexential-corporation-products-services,"4,404",-,1
"Mimaki USA, Inc.",mimakiusa.com,https://discovery.hgdata.com/collection/mimaki-usa-inc-products-services,"3,708",-,1
Comcast Technology Solutions,comcasttechnologysolutions.com,https://discovery.hgdata.com/collection/comcast-technology-solutions-products-services,"2,505",-,1
"ForeScout Technologies, Inc.",forescout.com,https://discovery.hgdata.com/collection/forescout-technologies-inc-products-services,"2,204",-,1
shopware AG,shopware.com,https://discovery.hgdata.com/collection/shopware-ag-products-services,"3,384",-,1
"Amplitude, Inc.",amplitude.com,https://discovery.hgdata.com/collection/amplitude-inc-products-services,"5,930",-,1
Trumba Corporation,trumba.com,https://discovery.hgdata.com/collection/trumba-corporation-products-services,"2,038",-,1
"BlackLine, Inc.",blackline.com,https://discovery.hgdata.com/collection/blackline-inc-products-services,"5,080",-,1
Telus Health,telus.com,https://discovery.hgdata.com/collection/telus-health-products-services,"5,205",-,6
"ZEDO, Inc.",zedo.com,https://discovery.hgdata.com/collection/zedo-inc-products-services,"2,840",-,1
"Ontraport, Inc.",ontraport.com,https://discovery.hgdata.com/collection/ontraport-inc-products-services,"4,376",-,1
amCharts,amcharts.com,https://discovery.hgdata.com/collection/amcharts-products-services,"6,867",-,1
Ancile Solutions,ancile.com,https://discovery.hgdata.com/collection/ancile-solutions-products-services,"1,719",-,1
Enscape GmbH,enscape3d.com,https://discovery.hgdata.com/collection/enscape-gmbh-products-services,"1,834",-,1
"Sauce Labs, Inc.",saucelabs.com,https://discovery.hgdata.com/collection/sauce-labs-inc-products-services,"3,860",-,1
Temenos Headquarters S.A.,temenos.com,https://discovery.hgdata.com/collection/temenos-headquarters-s-a-products-services,"2,080",-,5
Yahoo Japan Corporation,yahoo.co.jp,https://discovery.hgdata.com/collection/yahoo-japan-corporation-products-services,"3,843",-,1
"Compeat, Inc.",compeat.com,https://discovery.hgdata.com/collection/compeat-inc-products-services,"1,657",-,1
Zope Foundation,zope.org,https://discovery.hgdata.com/collection/zope-foundation-products-services,"1,711",-,1
"Pendo.io, Inc.",pendo.io,https://discovery.hgdata.com/collection/pendo-io-inc-products-services,"2,988",-,1
"Prismic.io, Inc.",prismic.io,https://discovery.hgdata.com/collection/prismic-io-inc-products-services,"1,688",-,1
Zucchetti S.p.A.,zucchetti.com,https://discovery.hgdata.com/collection/zucchetti-s-p-a-products-services,"3,713",-,1
"PremiumSoft CyberTech, Ltd.",navicat.com,https://discovery.hgdata.com/collection/premiumsoft-cybertech-ltd-products-services,"2,289",-,1
"Tenable, Inc.",tenable.com,https://discovery.hgdata.com/collection/tenable-inc-products-services,"18,057",-,4
Teradata Corporation,teradata.com,https://discovery.hgdata.com/collection/teradata-corporation-products-services,"22,408",-,18
Searchmetrics GmbH,searchmetrics.com,https://discovery.hgdata.com/collection/searchmetrics-gmbh-products-services,"2,455",-,1
DNSimple Corporation,dnsimple.com,https://discovery.hgdata.com/collection/dnsimple-corporation-products-services,"7,916",-,1
"Spreaker, Inc.",spreaker.com,https://discovery.hgdata.com/collection/spreaker-inc-products-services,"3,105",-,1
Kahoot! A\S,kahoot.com,https://discovery.hgdata.com/collection/kahoot-a-s-products-services,"2,521",-,1
Emarsys eMarketing Systems AG,emarsys.com,https://discovery.hgdata.com/collection/emarsys-emarketing-systems-ag-products-services,"5,191",-,1
"Big Cartel, LLC",bigcartel.com,https://discovery.hgdata.com/collection/big-cartel-llc-products-services,"2,712",-,1
Vocera,vocera.com,https://discovery.hgdata.com/collection/vocera-products-services,"1,893",-,1
Thales Group,thalesgroup.com,https://discovery.hgdata.com/collection/thales-group-products-services,"4,623",-,10
"Zen Planner, LLC",zenplanner.com,https://discovery.hgdata.com/collection/zen-planner-llc-products-services,"1,914",-,1
"ActivEngage, Inc.",activengage.com,https://discovery.hgdata.com/collection/activengage-inc-products-services,"4,494",-,1
"Six Apart, Ltd.",movabletype.org,https://discovery.hgdata.com/collection/six-apart-ltd-products-services,"3,179",-,1
"SpyFu, Inc.",spyfu.com,https://discovery.hgdata.com/collection/spyfu-inc-products-services,"2,124",-,1
"DiscoverOrg, LLC",discoverorg.com,https://discovery.hgdata.com/collection/discoverorg-llc-products-services,"2,600",-,1
"eKomi, Inc.",ekomi-us.com,https://discovery.hgdata.com/collection/ekomi-inc-products-services,"4,298",-,1
"SYSPRO Impact Software, Inc.",syspro.com,https://discovery.hgdata.com/collection/syspro-impact-software-inc-products-services,"4,815",-,1
The Apache Software Foundation,apache.org,https://discovery.hgdata.com/collection/the-apache-software-foundation-products-services,"4,23,572",-,136
"Shift4Shop, LLC",shift4shop.com,https://discovery.hgdata.com/collection/shift4shop-llc-products-services,"5,486",-,1
Klevu Oy,klevu.com,https://discovery.hgdata.com/collection/klevu-oy-products-services,"1,890",-,1
"Sovrn Holdings, Inc.",sovrn.com,https://discovery.hgdata.com/collection/sovrn-holdings-inc-products-services,"5,638",-,1
eLearning Brothers,elearningbrothers.com,https://discovery.hgdata.com/collection/elearning-brothers-products-services,"6,943",-,1
"The Khronos Group, Inc.",khronos.org,https://discovery.hgdata.com/collection/the-khronos-group-inc-products-services,"25,416",-,4
Piktochart Sdn. Bhd.,piktochart.com,https://discovery.hgdata.com/collection/piktochart-sdn-bhd-products-services,"2,917",-,1
"Agile CRM, Inc.",agilecrm.com,https://discovery.hgdata.com/collection/agile-crm-inc-products-services,"2,956",-,1
"Gurobi Optimization, Inc.",gurobi.com,https://discovery.hgdata.com/collection/gurobi-optimization-inc-products-services,"1,891",-,1
Vtiger Systems Pvt Ltd,vtiger.com,https://discovery.hgdata.com/collection/vtiger-systems-pvt-ltd-products-services,"3,148",-,1
"ResponseTap, Inc.",responsetap.com,https://discovery.hgdata.com/collection/responsetap-inc-products-services,"2,260",-,1
"JobMatch, LLC",applicantpro.com,https://discovery.hgdata.com/collection/jobmatch-llc-products-services,"8,542",-,1
"Paycom Software, Inc.",paycom.com,https://discovery.hgdata.com/collection/paycom-software-inc-products-services,"7,256",-,1
The Linux Foundation,linuxfoundation.org,https://discovery.hgdata.com/collection/the-linux-foundation-products-services,"1,72,361",-,38
"Seagull Scientific, Inc.",seagullscientific.com,https://discovery.hgdata.com/collection/seagull-scientific-inc-products-services,"2,224",-,1
"The MathWorks, Inc.",mathworks.com,https://discovery.hgdata.com/collection/the-mathworks-inc-products-services,"77,073",-,4
"SchedMD, LLC",schedmd.com,https://discovery.hgdata.com/collection/schedmd-llc-products-services,"1,723",-,1
The Omni Group,omnigroup.com,https://discovery.hgdata.com/collection/the-omni-group-products-services,"8,182",-,2
DevFactory FZ-LLC,devfactory.com,https://discovery.hgdata.com/collection/devfactory-fz-llc-products-services,"2,391",-,1
"Scirra, Ltd.",construct.net,https://discovery.hgdata.com/collection/scirra-ltd-products-services,"1,894",-,1
"Monday.com, Ltd.",monday.com,https://discovery.hgdata.com/collection/monday-com-ltd-products-services,"4,260",-,1
"Cognitect, Inc.",cognitect.com,https://discovery.hgdata.com/collection/cognitect-inc-products-services,"5,578",-,1
"Themis Solutions, Inc.",clio.com,https://discovery.hgdata.com/collection/themis-solutions-inc-products-services,"1,927",-,4
"Thermo Fisher Scientific, Inc.",thermofisher.com,https://discovery.hgdata.com/collection/thermo-fisher-scientific-inc-products-services,"2,972",-,7
"Adblade, LLC",adblade.com,https://discovery.hgdata.com/collection/adblade-llc-products-services,"2,756",-,1
"Strategic Reporting Systems, Inc.",srs-inc.com,https://discovery.hgdata.com/collection/strategic-reporting-systems-inc-products-services,"5,489",-,1
"Schoology, Inc.",schoology.com,https://discovery.hgdata.com/collection/schoology-inc-products-services,"1,931",-,1
The HSQL Development Group,hsqldb.org,https://discovery.hgdata.com/collection/the-hsql-development-group-products-services,"1,981",-,1
xt: Commerce GmbH,xt-commerce.com,https://discovery.hgdata.com/collection/xt-commerce-gmbh-products-services,"6,808",-,1
"Fishbowl, Inc.",fishbowlinventory.com,https://discovery.hgdata.com/collection/fishbowl-inc-products-services,"2,158",-,1
Thomson Reuters Corporation,thomsonreuters.com,https://discovery.hgdata.com/collection/thomson-reuters-corporation-products-services,"31,739",-,19
"VMS Software, Inc.",vmssoftware.com,https://discovery.hgdata.com/collection/vms-software-inc-products-services,"4,631",-,1
Help Scout PBC,helpscout.com,https://discovery.hgdata.com/collection/help-scout-pbc-products-services,"4,876",-,1
LeadSquared,leadsquared.com,https://discovery.hgdata.com/collection/leadsquared-products-services,"1,613",-,1
